transaction_id,timestamp,sender_account,receiver_account,amount,currency,transaction_type,sender_country,receiver_country,is_suspicious_injected
TXN440377,2024-02-12 22:12:13,ACC00005,ACC00183,753.65,PLN,DEPOSIT,CH,UK,False
TXN627835,2024-02-12 22:27:48,ACC00056,ACC00040,8946.64,USD,TRANSFER,UK,UK,False
TXN739717,2024-02-12 23:38:45,ACC00144,ACC00084,3571.09,PLN,PAYMENT,US,UK,False
TXN109818,2024-02-13 00:21:41,ACC00050,ACC00115,1317.44,PLN,DEPOSIT,US,DE,False
TXN408528,2024-02-13 00:42:50,ACC00005,ACC00025,771.33,CHF,WITHDRAWAL,US,CH,False
TXN790917,2024-02-13 01:24:59,ACC00025,ACC00196,33058.67,PLN,DEPOSIT,US,US,False
TXN371306,2024-02-13 02:36:00,ACC00003,ACC00027,1374.15,USD,PAYMENT,US,UK,False
TXN288056,2024-02-13 08:07:03,ACC00173,ACC00014,998.23,PLN,PAYMENT,PL,UK,False
TXN574239,2024-02-13 12:11:57,ACC00183,ACC00028,1228.01,PLN,PAYMENT,DE,UK,False
TXN316456,2024-02-13 13:21:37,ACC00058,ACC00081,743.83,USD,DEPOSIT,CH,PL,False
TXN456329,2024-02-13 18:51:45,ACC00169,ACC00091,1229.06,CHF,PAYMENT,UK,CH,False
TXN399986,2024-02-13 18:53:24,ACC00113,ACC00175,2616.13,USD,WITHDRAWAL,UK,CH,False
TXN970300,2024-02-13 19:07:55,ACC00200,ACC00114,4041.65,EUR,WITHDRAWAL,DE,US,False
TXN376195,2024-02-13 22:21:55,ACC00113,ACC00121,528.11,EUR,TRANSFER,DE,PL,False
TXN556846,2024-02-13 22:49:36,ACC00177,ACC00187,2207.56,USD,TRANSFER,DE,US,False
TXN591075,2024-02-14 05:04:34,ACC00048,ACC00084,173.41,CHF,DEPOSIT,US,DE,False
TXN441974,2024-02-14 05:32:28,ACC00059,ACC00029,3173.32,PLN,WITHDRAWAL,UK,DE,False
TXN975937,2024-02-14 07:53:51,ACC00175,ACC00075,8624.09,USD,WITHDRAWAL,PL,PL,False
TXN255950,2024-02-14 13:00:28,ACC00162,ACC00164,228.79,PLN,WITHDRAWAL,UK,PL,False
TXN125422,2024-02-14 15:54:07,ACC00073,ACC00079,2360.91,USD,TRANSFER,US,PL,False
TXN680828,2024-02-14 16:24:44,ACC00006,ACC00152,1295.15,USD,TRANSFER,PL,PL,False
TXN621429,2024-02-14 19:42:27,ACC00065,ACC00127,14637.1,USD,TRANSFER,PL,PL,False
TXN832377,2024-02-14 23:39:53,ACC00131,ACC00134,132.79,USD,TRANSFER,US,DE,False
TXN349739,2024-02-15 01:21:14,ACC00112,ACC00015,2490.16,PLN,TRANSFER,DE,UK,False
TXN228725,2024-02-15 05:15:04,ACC00153,ACC00104,463.8,CHF,PAYMENT,US,CH,False
TXN315893,2024-02-15 06:02:32,ACC00099,ACC00073,282.63,EUR,TRANSFER,UK,PL,False
TXN218414,2024-02-15 19:40:49,ACC00171,ACC00056,85.3,CHF,DEPOSIT,PL,DE,False
TXN730437,2024-02-15 20:26:41,ACC00066,ACC00177,1985.66,CHF,WITHDRAWAL,PL,DE,False
TXN284654,2024-02-15 22:24:29,ACC00091,ACC00045,5880.3,EUR,DEPOSIT,CH,PL,False
TXN211834,2024-02-16 01:27:31,ACC00099,ACC00125,1596.77,CHF,DEPOSIT,CH,US,False
TXN721748,2024-02-16 07:25:16,ACC00007,ACC00186,1666.59,CHF,PAYMENT,PL,CH,False
TXN750324,2024-02-16 08:49:33,ACC00094,ACC00200,2383.89,EUR,TRANSFER,CH,UK,False
TXN129411,2024-02-16 12:17:25,ACC00155,ACC00086,50883.75,EUR,WITHDRAWAL,CH,PL,False
TXN215552,2024-02-16 17:06:08,ACC00028,ACC00192,1428.9,PLN,PAYMENT,DE,US,False
TXN469954,2024-02-16 17:06:38,ACC00001,ACC00159,2838.07,CHF,WITHDRAWAL,PL,CH,False
TXN116405,2024-02-16 17:35:10,ACC00158,ACC00198,3595.7,USD,TRANSFER,PL,CH,False
TXN224573,2024-02-16 18:28:03,ACC00063,ACC00009,564.01,CHF,PAYMENT,US,CH,False
TXN666931,2024-02-16 18:40:58,ACC00124,ACC00171,23.79,USD,WITHDRAWAL,DE,PL,False
TXN218220,2024-02-16 19:31:20,ACC00127,ACC00099,3217.35,CHF,TRANSFER,CH,PL,False
TXN507286,2024-02-17 03:48:09,ACC00136,ACC00035,317.91,EUR,WITHDRAWAL,US,PL,False
TXN751034,2024-02-17 07:40:57,ACC00106,ACC00062,2833.87,USD,PAYMENT,UK,PL,False
TXN993085,2024-02-17 16:05:25,ACC00069,ACC00084,609.01,PLN,DEPOSIT,UK,DE,False
TXN180567,2024-02-17 19:10:36,ACC00047,ACC00108,54.75,CHF,TRANSFER,US,PL,False
TXN428429,2024-02-17 19:15:33,ACC00044,ACC00002,10876.13,USD,PAYMENT,US,US,False
TXN206440,2024-02-17 19:54:58,ACC00151,ACC00174,256.59,USD,DEPOSIT,CH,UK,False
TXN141043,2024-02-18 02:34:09,ACC00166,ACC00045,6023.05,CHF,PAYMENT,CH,CH,False
TXN100089,2024-02-18 05:20:04,ACC00109,ACC00170,16966.81,EUR,TRANSFER,CH,US,False
TXN302764,2024-02-18 06:26:07,ACC00101,ACC00153,4581.07,EUR,TRANSFER,DE,US,False
TXN295937,2024-02-18 10:35:58,ACC00187,ACC00131,634.33,EUR,TRANSFER,US,DE,False
TXN815198,2024-02-18 10:53:34,ACC00092,ACC00054,615.46,PLN,DEPOSIT,CH,UK,False
TXN521843,2024-02-18 18:58:43,ACC00052,ACC00108,2917.51,CHF,WITHDRAWAL,PL,CH,False
TXN654816,2024-02-18 19:40:28,ACC00153,ACC00120,240.03,PLN,TRANSFER,CH,US,False
TXN100519,2024-02-18 21:13:46,ACC00194,ACC00117,202.32,CHF,DEPOSIT,UK,DE,False
TXN272846,2024-02-19 01:58:40,ACC00105,ACC00117,689.75,USD,TRANSFER,UK,PL,False
TXN491435,2024-02-19 06:05:45,ACC00163,ACC00100,1450.53,PLN,DEPOSIT,PL,US,False
TXN768891,2024-02-19 07:37:12,ACC00060,ACC00120,151.31,CHF,DEPOSIT,PL,UK,False
TXN371608,2024-02-19 14:03:12,ACC00174,ACC00182,2310.11,PLN,WITHDRAWAL,PL,UK,False
TXN356578,2024-02-19 17:22:56,ACC00134,ACC00064,3119.51,USD,WITHDRAWAL,DE,UK,False
TXN999529,2024-02-19 21:30:01,ACC00072,ACC00071,17501.83,PLN,TRANSFER,CH,DE,False
TXN221916,2024-02-20 01:31:37,ACC00008,ACC00125,499.31,PLN,PAYMENT,DE,DE,False
TXN721285,2024-02-20 05:35:01,ACC00008,ACC00140,4987.68,USD,DEPOSIT,UK,CH,False
TXN257805,2024-02-20 06:20:31,ACC00083,ACC00111,1740.76,USD,DEPOSIT,CH,UK,False
TXN233620,2024-02-20 09:56:15,ACC00191,ACC00017,405.71,USD,DEPOSIT,DE,PL,False
TXN239995,2024-02-20 14:51:22,ACC00123,ACC00190,160.05,USD,DEPOSIT,US,DE,False
TXN590406,2024-02-20 15:37:48,ACC00067,ACC00056,4210.17,PLN,TRANSFER,CH,DE,False
TXN423404,2024-02-20 18:57:55,ACC00167,ACC00092,1583.59,EUR,PAYMENT,UK,PL,False
TXN438891,2024-02-20 19:10:07,ACC00144,ACC00199,1568.0,EUR,PAYMENT,UK,UK,False
TXN223481,2024-02-20 19:58:03,ACC00100,ACC00145,112.27,EUR,PAYMENT,DE,CH,False
TXN768061,2024-02-20 20:48:00,ACC00198,ACC00034,1836.15,USD,PAYMENT,CH,UK,False
TXN915749,2024-02-21 01:38:25,ACC00156,ACC00052,1693.69,USD,DEPOSIT,UK,US,False
TXN854639,2024-02-21 03:28:54,ACC00001,ACC00186,280.89,USD,TRANSFER,US,CH,False
TXN510396,2024-02-21 03:29:27,ACC00130,ACC00015,2895.15,CHF,PAYMENT,CH,US,False
TXN178687,2024-02-21 05:03:27,ACC00013,ACC00079,97.25,EUR,PAYMENT,US,DE,False
TXN738727,2024-02-21 14:32:48,ACC00046,ACC00011,664.66,EUR,TRANSFER,DE,PL,False
TXN520651,2024-02-21 23:45:46,ACC00009,ACC00082,545.34,PLN,WITHDRAWAL,CH,US,False
TXN105842,2024-02-22 01:38:44,ACC00154,ACC00105,842.33,USD,PAYMENT,CH,UK,False
TXN596771,2024-02-22 02:32:01,ACC00184,ACC00127,174.88,CHF,TRANSFER,DE,DE,False
TXN415759,2024-02-22 02:51:58,ACC00036,ACC00070,9669.34,CHF,WITHDRAWAL,PL,DE,False
TXN352009,2024-02-22 06:24:49,ACC00164,ACC00009,1446.39,PLN,TRANSFER,CH,UK,False
TXN395818,2024-02-22 06:32:24,ACC00048,ACC00027,832.16,USD,PAYMENT,PL,DE,False
TXN304189,2024-02-22 09:54:58,ACC00166,ACC00109,479.25,PLN,TRANSFER,PL,US,False
TXN497887,2024-02-22 10:02:52,ACC00042,ACC00120,547.23,USD,DEPOSIT,PL,DE,False
TXN575786,2024-02-22 14:33:43,ACC00091,ACC00181,583.49,EUR,DEPOSIT,DE,PL,False
TXN544893,2024-02-22 15:18:53,ACC00078,ACC00042,2785.99,USD,WITHDRAWAL,US,PL,False
TXN598598,2024-02-22 15:23:40,ACC00178,ACC00146,317.08,PLN,TRANSFER,US,CH,False
TXN435476,2024-02-22 16:09:13,ACC00107,ACC00186,223.9,PLN,DEPOSIT,PL,CH,False
TXN792451,2024-02-22 16:23:52,ACC00018,ACC00101,1939.72,EUR,TRANSFER,PL,US,False
TXN883369,2024-02-22 18:05:32,ACC00109,ACC00154,328.73,EUR,TRANSFER,CH,UK,False
TXN915866,2024-02-23 01:27:04,ACC00093,ACC00086,354.2,USD,WITHDRAWAL,US,PL,False
TXN360297,2024-02-23 03:02:57,ACC00178,ACC00197,535.67,CHF,DEPOSIT,US,UK,False
TXN998004,2024-02-23 04:45:36,ACC00129,ACC00113,219.4,PLN,TRANSFER,DE,DE,False
TXN365329,2024-02-23 05:44:33,ACC00179,ACC00182,354.97,PLN,TRANSFER,UK,CH,False
TXN149064,2024-02-23 06:52:07,ACC00127,ACC00129,1212.56,CHF,TRANSFER,PL,UK,False
TXN741603,2024-02-23 12:12:18,ACC00145,ACC00094,1286.45,CHF,WITHDRAWAL,UK,CH,False
TXN262656,2024-02-23 12:37:15,ACC00118,ACC00089,6230.22,USD,TRANSFER,PL,UK,False
TXN722905,2024-02-23 13:54:25,ACC00104,ACC00046,13.71,CHF,PAYMENT,PL,PL,False
TXN452618,2024-02-23 16:30:19,ACC00124,ACC00017,178.3,EUR,DEPOSIT,US,US,False
TXN580614,2024-02-23 18:27:58,ACC00120,ACC00187,221.12,PLN,WITHDRAWAL,US,CH,False
TXN734152,2024-02-23 20:01:13,ACC00198,ACC00152,3429.21,CHF,WITHDRAWAL,DE,PL,False
TXN476507,2024-02-23 20:45:27,ACC00056,ACC00153,442.05,USD,PAYMENT,PL,CH,False
TXN149246,2024-02-23 23:15:42,ACC00185,ACC00058,387.86,CHF,PAYMENT,US,PL,False
TXN673929,2024-02-24 00:06:00,ACC00002,ACC00064,4164.89,USD,TRANSFER,DE,DE,False
TXN717889,2024-02-24 00:27:45,ACC00057,ACC00116,10770.27,PLN,WITHDRAWAL,UK,US,False
TXN243464,2024-02-24 01:41:09,ACC00068,ACC00023,784.31,PLN,DEPOSIT,PL,DE,False
TXN636256,2024-02-24 03:43:28,ACC00104,ACC00126,27266.27,USD,PAYMENT,PL,PL,False
TXN549323,2024-02-24 04:45:26,ACC00097,ACC00011,2038.87,EUR,WITHDRAWAL,DE,CH,False
TXN865960,2024-02-24 07:26:56,ACC00092,ACC00057,7026.36,USD,DEPOSIT,PL,CH,False
TXN934259,2024-02-24 09:14:10,ACC00014,ACC00163,458.28,USD,PAYMENT,DE,PL,False
TXN494322,2024-02-24 10:17:36,ACC00063,ACC00085,29281.3,CHF,DEPOSIT,PL,CH,False
TXN426053,2024-02-24 10:30:36,ACC00087,ACC00078,1272.83,CHF,TRANSFER,DE,DE,False
TXN774734,2024-02-24 12:40:01,ACC00020,ACC00133,1010.86,USD,WITHDRAWAL,DE,DE,False
TXN396788,2024-02-24 19:54:43,ACC00136,ACC00188,1312.08,USD,PAYMENT,PL,DE,False
TXN223453,2024-02-24 21:30:32,ACC00185,ACC00159,583.2,PLN,TRANSFER,UK,DE,False
TXN216276,2024-02-25 00:01:27,ACC00089,ACC00112,1421.93,CHF,DEPOSIT,PL,DE,False
TXN632216,2024-02-25 01:41:32,ACC00096,ACC00058,545.09,EUR,DEPOSIT,US,UK,False
TXN505341,2024-02-25 04:13:15,ACC00143,ACC00175,683.41,EUR,WITHDRAWAL,US,PL,False
TXN385071,2024-02-25 06:41:25,ACC00178,ACC00176,145.14,EUR,PAYMENT,DE,PL,False
TXN737107,2024-02-25 07:49:37,ACC00154,ACC00186,51.48,PLN,DEPOSIT,DE,CH,False
TXN848206,2024-02-25 11:35:22,ACC00113,ACC00020,21.55,USD,DEPOSIT,US,US,False
TXN967823,2024-02-25 12:27:30,ACC00078,ACC00200,689.69,CHF,WITHDRAWAL,UK,US,False
TXN457900,2024-02-25 16:23:25,ACC00063,ACC00123,845.89,USD,TRANSFER,US,US,False
TXN901045,2024-02-25 18:46:53,ACC00029,ACC00195,851.3,CHF,PAYMENT,US,DE,False
TXN386741,2024-02-25 21:11:44,ACC00144,ACC00186,387.86,PLN,PAYMENT,UK,US,False
TXN287497,2024-02-25 23:54:50,ACC00021,ACC00102,1472.6,PLN,TRANSFER,DE,US,False
TXN952188,2024-02-26 00:17:53,ACC00107,ACC00167,352.97,PLN,WITHDRAWAL,US,US,False
TXN112439,2024-02-26 01:52:09,ACC00136,ACC00112,5431.72,CHF,PAYMENT,US,CH,False
TXN648600,2024-02-26 06:28:51,ACC00175,ACC00039,105.13,USD,DEPOSIT,UK,US,False
TXN176697,2024-02-26 10:32:22,ACC00166,ACC00141,908.07,PLN,DEPOSIT,PL,DE,False
TXN681230,2024-02-26 11:06:27,ACC00153,ACC00189,1726.68,PLN,PAYMENT,UK,UK,False
TXN130369,2024-02-26 11:49:59,ACC00176,ACC00061,272.86,EUR,WITHDRAWAL,UK,PL,False
TXN619071,2024-02-26 14:27:56,ACC00162,ACC00056,119.3,CHF,TRANSFER,US,DE,False
TXN310418,2024-02-26 14:55:53,ACC00003,ACC00096,249.99,EUR,WITHDRAWAL,UK,US,False
TXN769191,2024-02-26 15:56:23,ACC00053,ACC00044,134.58,PLN,PAYMENT,PL,US,False
TXN331241,2024-02-26 17:14:15,ACC00008,ACC00196,558.3,PLN,DEPOSIT,DE,CH,False
TXN838253,2024-02-26 19:46:35,ACC00044,ACC00084,202.97,EUR,DEPOSIT,CH,PL,False
TXN936726,2024-02-26 21:07:05,ACC00197,ACC00111,1006.85,USD,TRANSFER,CH,US,False
TXN191884,2024-02-27 04:41:59,ACC00001,ACC00111,19228.04,CHF,WITHDRAWAL,PL,PL,False
TXN686179,2024-02-27 05:28:10,ACC00181,ACC00113,69.32,CHF,WITHDRAWAL,CH,DE,False
TXN285715,2024-02-27 06:29:03,ACC00070,ACC00052,4198.81,EUR,PAYMENT,US,PL,False
TXN929179,2024-02-27 06:54:45,ACC00189,ACC00087,451.53,USD,WITHDRAWAL,CH,UK,False
TXN459077,2024-02-27 08:09:38,ACC00194,ACC00067,2071.63,CHF,DEPOSIT,UK,US,False
TXN548509,2024-02-27 09:02:39,ACC00064,ACC00135,1519.52,PLN,TRANSFER,PL,CH,False
TXN669171,2024-02-27 10:38:38,ACC00064,ACC00199,1677.29,EUR,PAYMENT,PL,CH,False
TXN109708,2024-02-27 14:57:36,ACC00108,ACC00103,430.96,PLN,PAYMENT,US,US,False
TXN332527,2024-02-27 15:45:33,ACC00062,ACC00169,552.45,USD,WITHDRAWAL,UK,US,False
TXN444511,2024-02-27 22:24:53,ACC00158,ACC00118,752.76,EUR,TRANSFER,PL,US,False
TXN554721,2024-02-27 22:28:26,ACC00166,ACC00181,97.48,USD,TRANSFER,US,PL,False
TXN300281,2024-02-28 00:50:12,ACC00099,ACC00171,11686.39,CHF,TRANSFER,US,UK,False
TXN404154,2024-02-28 02:16:13,ACC00197,ACC00031,129.97,CHF,DEPOSIT,US,DE,False
TXN905843,2024-02-28 02:48:48,ACC00010,ACC00025,9081.74,EUR,DEPOSIT,UK,PL,False
TXN541557,2024-02-28 04:56:48,ACC00112,ACC00071,4623.5,CHF,TRANSFER,US,US,False
TXN776856,2024-02-28 06:05:15,ACC00034,ACC00173,1418.07,CHF,DEPOSIT,PL,PL,False
TXN422722,2024-02-28 07:25:29,ACC00066,ACC00018,145.96,EUR,TRANSFER,PL,US,False
TXN950472,2024-02-28 07:30:38,ACC00060,ACC00067,51027.85,PLN,PAYMENT,CH,DE,False
TXN773452,2024-02-28 07:56:02,ACC00025,ACC00154,6148.17,PLN,PAYMENT,PL,PL,False
TXN502838,2024-02-28 08:01:31,ACC00072,ACC00152,2009.41,PLN,TRANSFER,US,CH,False
TXN963752,2024-02-28 14:42:32,ACC00020,ACC00168,4127.76,EUR,PAYMENT,CH,US,False
TXN321493,2024-02-28 15:07:57,ACC00049,ACC00012,1686.96,CHF,TRANSFER,US,UK,False
TXN445637,2024-02-28 15:10:10,ACC00193,ACC00069,791.14,PLN,DEPOSIT,US,DE,False
TXN885663,2024-02-28 15:21:23,ACC00087,ACC00165,415.99,CHF,PAYMENT,PL,DE,False
TXN825443,2024-02-28 16:26:42,ACC00110,ACC00065,1207.99,CHF,DEPOSIT,UK,PL,False
TXN288158,2024-02-28 16:40:08,ACC00059,ACC00094,860.98,PLN,WITHDRAWAL,US,PL,False
TXN837715,2024-02-28 17:49:55,ACC00113,ACC00141,119.37,PLN,DEPOSIT,PL,DE,False
TXN361063,2024-02-28 20:33:06,ACC00046,ACC00157,2235.11,EUR,PAYMENT,DE,US,False
TXN755608,2024-02-28 20:54:51,ACC00024,ACC00159,2477.36,USD,WITHDRAWAL,UK,US,False
TXN626154,2024-02-29 07:11:30,ACC00055,ACC00080,2324.52,EUR,PAYMENT,PL,US,False
TXN755993,2024-02-29 07:46:34,ACC00014,ACC00103,754.88,USD,PAYMENT,PL,PL,False
TXN791454,2024-02-29 08:33:03,ACC00085,ACC00159,86.6,USD,DEPOSIT,US,UK,False
TXN612089,2024-02-29 09:13:53,ACC00032,ACC00014,975.79,PLN,PAYMENT,US,PL,False
TXN650472,2024-02-29 12:08:29,ACC00098,ACC00106,23964.06,USD,WITHDRAWAL,US,UK,False
TXN261719,2024-02-29 13:45:52,ACC00197,ACC00023,103.99,CHF,WITHDRAWAL,PL,CH,False
TXN563324,2024-02-29 18:46:11,ACC00059,ACC00023,1301.59,EUR,PAYMENT,US,DE,False
TXN832964,2024-02-29 19:51:06,ACC00192,ACC00102,268.0,PLN,WITHDRAWAL,UK,PL,False
TXN105447,2024-02-29 20:37:49,ACC00028,ACC00024,1269.67,CHF,DEPOSIT,US,PL,False
TXN899444,2024-02-29 23:58:22,ACC00070,ACC00181,307.91,EUR,DEPOSIT,PL,DE,False
TXN188834,2024-03-01 02:45:22,ACC00153,ACC00183,344.04,CHF,DEPOSIT,DE,CH,False
TXN177794,2024-03-01 06:36:19,ACC00091,ACC00131,2370.08,CHF,PAYMENT,PL,PL,False
TXN985885,2024-03-01 07:57:23,ACC00073,ACC00200,4594.95,EUR,TRANSFER,CH,UK,False
TXN726040,2024-03-01 08:08:01,ACC00067,ACC00079,355.07,USD,PAYMENT,US,CH,False
TXN101760,2024-03-01 08:25:40,ACC00148,ACC00190,3424.58,PLN,WITHDRAWAL,UK,UK,False
TXN589762,2024-03-01 11:31:21,ACC00110,ACC00187,5590.61,USD,WITHDRAWAL,DE,UK,False
TXN233882,2024-03-01 12:28:22,ACC00012,ACC00017,902.59,CHF,DEPOSIT,US,CH,False
TXN814544,2024-03-01 14:32:06,ACC00122,ACC00100,252.76,EUR,WITHDRAWAL,PL,CH,False
TXN288656,2024-03-01 19:56:35,ACC00174,ACC00178,853.48,PLN,TRANSFER,PL,PL,False
TXN285413,2024-03-01 20:36:55,ACC00086,ACC00163,331.84,PLN,TRANSFER,UK,US,False
TXN420389,2024-03-01 22:02:58,ACC00052,ACC00162,2242.98,PLN,TRANSFER,DE,DE,False
TXN188006,2024-03-01 22:54:08,ACC00006,ACC00016,400.44,EUR,TRANSFER,UK,US,False
TXN753425,2024-03-01 22:57:10,ACC00171,ACC00085,830.07,PLN,DEPOSIT,CH,US,False
TXN745374,2024-03-02 01:03:29,ACC00072,ACC00149,2760.18,PLN,DEPOSIT,US,DE,False
TXN304350,2024-03-02 01:32:52,ACC00102,ACC00130,22228.7,CHF,DEPOSIT,DE,PL,False
TXN143941,2024-03-02 06:46:59,ACC00012,ACC00053,923.25,EUR,PAYMENT,CH,UK,False
TXN704402,2024-03-02 07:58:06,ACC00005,ACC00110,996.05,PLN,DEPOSIT,UK,UK,False
TXN988980,2024-03-02 10:56:36,ACC00110,ACC00157,9701.9,EUR,DEPOSIT,DE,CH,False
TXN218448,2024-03-02 10:57:00,ACC00096,ACC00181,15.29,CHF,PAYMENT,DE,US,False
TXN167603,2024-03-02 14:39:16,ACC00103,ACC00085,374.19,EUR,PAYMENT,DE,UK,False
TXN556346,2024-03-02 16:58:38,ACC00175,ACC00195,719.11,EUR,WITHDRAWAL,DE,PL,False
TXN704095,2024-03-02 22:11:56,ACC00060,ACC00189,1076.67,EUR,WITHDRAWAL,US,DE,False
TXN469737,2024-03-03 00:07:09,ACC00197,ACC00099,896.93,CHF,PAYMENT,UK,UK,False
TXN457140,2024-03-03 01:38:36,ACC00004,ACC00089,1620.49,EUR,PAYMENT,DE,UK,False
TXN299742,2024-03-03 06:44:56,ACC00094,ACC00090,2786.98,EUR,TRANSFER,US,DE,False
TXN678897,2024-03-03 10:50:04,ACC00102,ACC00062,1580.55,EUR,PAYMENT,UK,CH,False
TXN347190,2024-03-03 11:52:24,ACC00081,ACC00168,1319.23,CHF,PAYMENT,CH,CH,False
TXN394169,2024-03-03 12:12:56,ACC00170,ACC00126,325.26,CHF,WITHDRAWAL,PL,US,False
TXN845951,2024-03-03 13:04:46,ACC00064,ACC00038,7454.07,USD,PAYMENT,UK,DE,False
TXN135494,2024-03-03 14:21:45,ACC00169,ACC00151,288.07,PLN,DEPOSIT,PL,DE,False
TXN670123,2024-03-03 15:27:24,ACC00193,ACC00043,2867.7,EUR,DEPOSIT,US,US,False
TXN550956,2024-03-03 19:12:26,ACC00069,ACC00200,4716.54,PLN,TRANSFER,UK,UK,False
TXN780027,2024-03-03 22:16:51,ACC00012,ACC00011,115.04,PLN,DEPOSIT,US,CH,False
TXN331356,2024-03-03 23:10:30,ACC00053,ACC00115,1742.8,EUR,WITHDRAWAL,CH,UK,False
TXN856648,2024-03-03 23:44:01,ACC00095,ACC00080,3962.37,PLN,TRANSFER,DE,DE,False
TXN858729,2024-03-04 01:10:28,ACC00188,ACC00020,949.48,CHF,WITHDRAWAL,UK,CH,False
TXN688132,2024-03-04 02:50:26,ACC00133,ACC00054,523.48,CHF,PAYMENT,US,DE,False
TXN205641,2024-03-04 04:38:33,ACC00098,ACC00150,2762.53,EUR,DEPOSIT,DE,CH,False
TXN664570,2024-03-04 07:48:52,ACC00044,ACC00006,1535.6,PLN,PAYMENT,UK,CH,False
TXN594601,2024-03-04 12:20:48,ACC00109,ACC00172,689.65,EUR,TRANSFER,DE,CH,False
TXN497519,2024-03-04 13:34:26,ACC00013,ACC00068,10065.22,USD,PAYMENT,US,US,False
TXN897530,2024-03-04 14:07:05,ACC00173,ACC00071,3254.01,PLN,TRANSFER,CH,US,False
TXN130930,2024-03-04 14:26:44,ACC00030,ACC00057,293.84,USD,WITHDRAWAL,PL,DE,False
TXN183958,2024-03-04 16:13:03,ACC00083,ACC00027,537.85,EUR,DEPOSIT,UK,CH,False
TXN403507,2024-03-04 17:09:39,ACC00196,ACC00066,291.26,PLN,TRANSFER,UK,UK,False
TXN355882,2024-03-04 19:46:50,ACC00148,ACC00076,3007.49,USD,DEPOSIT,DE,UK,False
TXN387748,2024-03-04 22:13:22,ACC00032,ACC00179,636.35,CHF,WITHDRAWAL,DE,CH,False
TXN272471,2024-03-04 22:17:52,ACC00064,ACC00051,4198.1,EUR,TRANSFER,PL,PL,False
TXN106087,2024-03-04 23:14:26,ACC00153,ACC00170,4900.12,PLN,PAYMENT,US,CH,False
TXN688967,2024-03-05 00:15:41,ACC00151,ACC00144,2261.33,PLN,PAYMENT,US,UK,False
TXN782039,2024-03-05 03:54:46,ACC00190,ACC00039,2211.75,PLN,WITHDRAWAL,CH,US,False
TXN610856,2024-03-05 05:52:37,ACC00186,ACC00149,1192.24,EUR,WITHDRAWAL,DE,PL,False
TXN527398,2024-03-05 06:01:08,ACC00017,ACC00108,1249.59,CHF,PAYMENT,PL,DE,False
TXN448005,2024-03-05 06:52:54,ACC00055,ACC00171,10343.01,EUR,DEPOSIT,DE,CH,False
TXN922478,2024-03-05 07:49:58,ACC00112,ACC00167,1779.48,PLN,TRANSFER,DE,DE,False
TXN868577,2024-03-05 09:11:43,ACC00035,ACC00175,865.22,CHF,PAYMENT,UK,US,False
TXN851690,2024-03-05 09:54:20,ACC00007,ACC00119,1292.19,PLN,TRANSFER,PL,PL,False
TXN514913,2024-03-05 12:14:39,ACC00078,ACC00002,346.88,CHF,DEPOSIT,UK,US,False
TXN332335,2024-03-05 16:12:44,ACC00191,ACC00087,5566.81,USD,TRANSFER,CH,PL,False
TXN925013,2024-03-05 18:15:55,ACC00006,ACC00014,758.94,USD,WITHDRAWAL,CH,DE,False
TXN775987,2024-03-06 05:18:07,ACC00060,ACC00135,397.59,CHF,DEPOSIT,US,UK,False
TXN450971,2024-03-06 09:00:16,ACC00108,ACC00123,43.48,PLN,WITHDRAWAL,US,US,False
TXN629208,2024-03-06 12:55:26,ACC00141,ACC00103,56872.84,USD,PAYMENT,US,US,False
TXN876482,2024-03-06 14:34:52,ACC00106,ACC00080,28464.53,USD,TRANSFER,US,CH,False
TXN730133,2024-03-06 14:37:36,ACC00186,ACC00096,249.44,CHF,PAYMENT,US,PL,False
TXN575159,2024-03-06 19:45:45,ACC00189,ACC00002,4782.16,USD,WITHDRAWAL,US,US,False
TXN933510,2024-03-06 20:15:07,ACC00101,ACC00096,2960.74,EUR,WITHDRAWAL,DE,CH,False
TXN209612,2024-03-07 02:36:45,ACC00049,ACC00126,238.95,USD,DEPOSIT,US,UK,False
TXN177804,2024-03-07 08:56:30,ACC00067,ACC00027,231.4,USD,PAYMENT,DE,PL,False
TXN549350,2024-03-07 09:55:29,ACC00014,ACC00025,235.97,EUR,WITHDRAWAL,DE,US,False
TXN815234,2024-03-07 12:47:45,ACC00130,ACC00082,1064.8,EUR,PAYMENT,US,DE,False
TXN749079,2024-03-07 14:01:13,ACC00020,ACC00141,1675.51,EUR,PAYMENT,DE,CH,False
TXN829386,2024-03-07 17:10:17,ACC00003,ACC00004,2887.26,PLN,PAYMENT,DE,UK,False
TXN542563,2024-03-07 18:17:57,ACC00144,ACC00014,4655.57,USD,WITHDRAWAL,DE,PL,False
TXN988662,2024-03-07 18:56:59,ACC00025,ACC00093,771.85,EUR,TRANSFER,UK,CH,False
TXN156620,2024-03-08 07:26:17,ACC00129,ACC00027,6807.21,CHF,PAYMENT,US,PL,False
TXN175137,2024-03-08 08:31:05,ACC00101,ACC00138,3172.65,CHF,TRANSFER,DE,CH,False
TXN780154,2024-03-08 11:17:23,ACC00030,ACC00001,496.25,EUR,DEPOSIT,PL,CH,False
TXN707913,2024-03-08 13:02:08,ACC00192,ACC00072,491.35,EUR,WITHDRAWAL,CH,CH,False
